firm_name,ticker,date,returns,alpha,mkt_beta,ivol,total_vol,cape,ev_multiple,price_op,pe,price_sales,op_margin,roe,roic_ce,ret_common,roic,pretax_noa,pretax_ea,int_ltdebt,leverage,lt_debt_eq,int_coverage,ccc,pb,peg,has_beta,quarter
,A,2020-06-30,,,,,,45.82521511139703,20.250011578124997,33.34716981132076,40.723502304147466,5.2113491860354015,0.18964858670741025,0.1401097492179086,0.14122666666666667,0.14033285391411549,0.11584948688711516,0.3819598038272911,0.2321313774764771,0.045539703127251766,0.2575000675073583,0.3625013060286281,12.569620253164556,124.44292647224748,5.722865842718407,0.4287739000638784,False,2020Q2
,A,2020-07-31,,,,,,49.952958225522835,20.250011578124997,36.35094339622641,44.39170506912443,5.680765656109162,0.18964858670741025,0.1401097492179086,0.14122666666666667,0.14033285391411549,0.11584948688711516,0.3819598038272911,0.2321313774764771,0.045539703127251766,0.2575000675073583,0.3625013060286281,12.569620253164556,124.44292647224748,6.238357587119877,0.46739605967130704,False,2020Q3
,A,2020-08-31,,,,,,52.073869803698756,20.250011578124997,37.89433962264151,46.276497695852534,5.9219606139443135,0.18964858670741025,0.1401097492179086,0.14122666666666667,0.14033285391411549,0.11584948688711516,0.3819598038272911,0.2321313774764771,0.045539703127251766,0.2575000675073583,0.3625013060286281,12.569620253164556,124.44292647224748,6.503226882259318,0.4872408627861793,False,2020Q3
,A,2020-09-30,,,,,,50.602946589772294,21.559389404670753,37.38518518518518,45.67420814479638,5.958417030961126,0.19088646371816964,0.1443945251279908,0.13921178482912697,0.14462874784155721,0.11824699973160538,0.436897458369851,0.2392752144957101,0.03969730802629946,0.26995837065921907,0.41603014037985137,12.4625,129.5130405527692,6.247904467518563,0.7569924555610876,False,2020Q3
,A,2020-10-31,,,,,,51.179458164122046,21.559389404670753,37.81111111111111,46.19457013574661,6.0263003582108094,0.19088646371816964,0.1443945251279908,0.13921178482912697,0.14462874784155721,0.11824699973160538,0.436897458369851,0.2392752144957101,0.03969730802629946,0.26995837065921907,0.41603014037985137,12.4625,129.5130405527692,6.319085880533037,0.7656167999626654,False,2020Q4
,A,2020-11-30,,,,,,58.164878807998285,21.559389404670753,43.2962962962963,52.89592760180996,6.8488226051922165,0.19088646371816964,0.1443945251279908,0.13921178482912697,0.14462874784155721,0.11824699973160538,0.436897458369851,0.2392752144957101,0.03969730802629946,0.26995837065921907,0.41603014037985137,12.4625,129.5130405527692,7.1815700596103085,0.8766833569951571,False,2020Q4
,A,2020-12-31,,,,,,55.901992380839,25.2402941150112,43.56249999999999,51.517391304347825,6.810012332739779,0.19366922644690016,0.1486151302190988,0.14198420871953313,0.14946471260783703,0.1213089802130898,0.41972802922671,0.2440405947604437,0.03712517848643503,0.2635296561753402,0.4923422503573617,13.256410256410257,122.80052695827064,7.424679568000344,0.9548366996702657,False,2020Q4
,A,2021-01-31,,,,,,56.69459400083159,25.2402941150112,44.18014705882353,52.24782608695653,6.906567510421589,0.19366922644690016,0.1486151302190988,0.14198420871953313,0.14946471260783703,0.1213089802130898,0.41972802922671,0.2440405947604437,0.03712517848643503,0.2635296561753402,0.4923422503573617,13.256410256410257,122.80052695827064,7.529949752530298,0.96837476748566,False,2021Q1
,A,2021-02-28,,,,,,57.24377291962083,25.2402941150112,44.87867647058823,53.073913043478264,6.973468796951,0.19366922644690016,0.1486151302190988,0.14198420871953313,0.14946471260783703,0.1213089802130898,0.41972802922671,0.2440405947604437,0.03712517848643503,0.2635296561753402,0.4923422503573617,13.256410256410257,122.80052695827064,7.602889505191216,0.9836856775149747,False,2021Q1
,A,2021-03-31,,,,,,59.95404091004736,22.71799357118175,41.68524590163935,48.9,7.0052990115781375,0.2065099457504521,0.16620498614958448,0.1530523353213161,0.16640986132511557,0.12592724046140194,0.4382615369855128,0.2680593861862567,0.034459610651152384,0.26685290585348026,0.45953727506426734,14.831168831168831,126.29125254945129,8.063968262703394,0.3083230849247316,False,2021Q1
,A,2021-04-30,,,,,,63.01917594061302,22.71799357118175,43.816393442622946,51.39999999999999,7.363443134543779,0.2065099457504521,0.16620498614958448,0.1530523353213161,0.16640986132511557,0.12592724046140194,0.4382615369855128,0.2680593861862567,0.034459610651152384,0.26685290585348026,0.45953727506426734,14.831168831168831,126.29125254945129,8.476236580771669,0.32408602382681395,False,2021Q2
,A,2021-05-31,,,,,,65.13647949823293,22.71799357118175,45.28852459016394,53.12692307692307,7.61083837753765,0.2065099457504521,0.16620498614958448,0.1530523353213161,0.16640986132511557,0.12592724046140194,0.4382615369855128,0.2680593861862567,0.034459610651152384,0.26685290585348026,0.45953727506426734,14.831168831168831,126.29125254945129,8.761019198123066,0.33497457700686784,False,2021Q2
,A,2021-06-30,,,,,,67.03820206138909,24.084297363901488,45.06402439024391,49.43478260869565,7.710488067590229,0.21265257005329208,0.19023136246786632,0.16689715654197726,0.19046638525687223,0.14118641679582922,0.44928720602923816,0.28394353265235855,0.03162542355477975,0.26693846349853484,0.49964087830904985,16.064935064935064,121.0707592414784,9.324721224360157,0.38795860313821684,False,2021Q2
,A,2021-07-31,,,,,,69.49640474336991,24.084297363901488,46.71646341463415,51.24749163879598,7.9932215220133465,0.21265257005329208,0.19023136246786632,0.16689715654197726,0.19046638525687223,0.14118641679582922,0.44928720602923816,0.28394353265235855,0.03162542355477975,0.26693846349853484,0.49964087830904985,16.064935064935064,121.0707592414784,9.66664648514587,0.402184539333394,False,2021Q3
,A,2021-08-31,,,,,,79.46702095489583,24.084297363901488,53.4969512195122,58.68561872909699,9.140005220882422,0.21265257005329208,0.19023136246786632,0.16689715654197726,0.19046638525687223,0.14118641679582922,0.44928720602923816,0.28394353265235855,0.03162542355477975,0.26693846349853484,0.49964087830904985,16.064935064935064,121.0707592414784,9.88854555462849,0.4605581225401726,False,2021Q3
,A,2021-09-30,,,,,,68.64045170272053,25.028031033232626,45.00857142857143,49.07476635514019,7.764238655236908,0.2184956040377727,0.20316027088036118,0.17926796687149346,0.20341072529278817,0.1462830556600869,0.4631978600396928,0.3013191131069324,0.03143965774549796,0.2693704901716845,0.5165750115639616,16.9873417721519,116.44858788703148,9.641721354724037,0.5270228460240218,False,2021Q3
,A,2021-10-31,,,,,,68.62302545218726,25.028031033232626,44.99714285714286,49.06230529595016,7.762267491518577,0.2184956040377727,0.20316027088036118,0.17926796687149346,0.20341072529278817,0.1462830556600869,0.4631978600396928,0.3013191131069324,0.03143965774549796,0.2693704901716845,0.5165750115639616,16.9873417721519,116.44858788703148,9.639273540822302,0.5268890244418409,False,2021Q4
,A,2021-11-30,,,,,,65.59452775349159,25.028031033232626,43.114285714285714,47.00934579439252,7.419700123207145,0.2184956040377727,0.20316027088036118,0.17926796687149346,0.20341072529278817,0.1462830556600869,0.4631978600396928,0.3013191131069324,0.03143965774549796,0.2693704901716845,0.5165750115639616,16.9873417721519,116.44858788703148,9.213869421095488,0.5048419187775337,False,2021Q4
,A,2021-12-31,,,,,,60.26807225841522,29.26172533024334,38.56280193236715,40.52030456852792,7.630077196824209,0.2229783193543282,0.23293868514775243,0.17937619350732018,0.2358214772948743,0.17665571975916802,0.4558395341313491,0.3011649032809661,0.030740037950664136,0.27192900513778606,0.5205753823743627,17.395061728395063,115.05301975176093,8.779034560584883,0.42359219025051936,False,2021Q4
,A,2022-01-31,,,,,,52.59347691490173,29.26172533024334,33.65217391304348,35.36040609137056,6.658455694242979,0.2229783193543282,0.23293868514775243,0.17937619350732018,0.2358214772948743,0.17665571975916802,0.4558395341313491,0.3011649032809661,0.030740037950664136,0.27192900513778606,0.5205753823743627,17.395061728395063,115.05301975176093,7.661103702097849,0.369651512343892,False,2022Q1
,A,2022-02-28,,,,,,48.94463992916108,29.26172533024334,31.487922705314016,33.08629441624366,6.19650450123894,0.2229783193543282,0.23293868514775243,0.17937619350732018,0.2358214772948743,0.17665571975916802,0.4558395341313491,0.3011649032809661,0.030740037950664136,0.27192900513778606,0.5205753823743627,17.395061728395063,115.05301975176093,7.129590667030018,0.34587834588824123,False,2022Q1
,A,2022-03-31,,,,,,51.774921894952506,26.423628313168262,32.118932038834956,33.58629441624366,6.161978873471423,0.22498060512024826,0.24037502493516857,0.18620180423127547,0.24161612110882752,0.16863605119308697,0.4886267902274642,0.3093828345868672,0.030061571894241218,0.2767427621796554,0.5413194784825017,17.46987951807229,117.04657767039461,7.705462522220279,3.6856632581787467,False,2022Q1
,A,2022-04-30,,,,,,46.66511505448222,26.423628313168262,28.949029126213592,30.27157360406091,5.553836540347647,0.22498060512024826,0.24037502493516857,0.18620180423127547,0.24161612110882752,0.16863605119308697,0.4886267902274642,0.3093828345868672,0.030061571894241218,0.2767427621796554,0.5413194784825017,17.46987951807229,117.04657767039461,6.94498962020578,3.3219153389479255,False,2022Q2
,A,2022-05-31,,,,,,49.908628573498795,26.423628313168262,30.961165048543688,32.3756345177665,5.939862458852172,0.22498060512024826,0.24037502493516857,0.18620180423127547,0.24161612110882752,0.16863605119308697,0.4886267902274642,0.3093828345868672,0.030061571894241218,0.2767427621796554,0.5413194784825017,17.46987951807229,117.04657767039461,7.4277092641253875,3.5528089262697864,False,2022Q2
,A,2022-06-30,,,,,,44.28051442493395,25.048660367123286,28.144549763033176,28.61927710843373,5.4355060758782106,0.22874214800061285,0.24762278208018823,0.18783024406609075,0.24887925513572098,0.17134134707116963,0.49482144336730466,0.3169346706999947,0.030415497420114058,0.27550939380945577,0.5333108042869557,17.773809523809526,120.09839575469726,6.926502959245818,2.194728262563175,False,2022Q2
,A,2022-07-31,,,,,,49.995936873650706,25.048660367123286,31.777251184834125,32.313253012048186,6.137083594786111,0.22874214800061285,0.24762278208018823,0.18783024406609075,0.24887925513572098,0.17134134707116963,0.49482144336730466,0.3169346706999947,0.030415497420114058,0.27550939380945577,0.5333108042869557,17.773809523809526,120.09839575469726,7.820528040446885,2.4780084197164416,False,2022Q3
,A,2022-08-31,,,,,,47.81490389415876,25.048660367123286,30.39099526066351,30.903614457831324,5.869358204381799,0.22874214800061285,0.24762278208018823,0.18783024406609075,0.24887925513572098,0.17134134707116963,0.49482144336730466,0.3169346706999947,0.030415497420114058,0.27550939380945577,0.5333108042869557,17.773809523809526,120.09839575469726,7.47936372510738,2.369907381272436,False,2022Q3
,A,2022-09-30,,,,,,43.04537885453129,23.358568376193,27.314606741573034,27.687927107061505,5.403782017336752,0.2339690644240877,0.25644491648160667,0.19369276034975758,0.25772645674639755,0.17757627278738075,0.5089424254797876,0.326727482436825,0.02968057189394625,0.2772708139747286,0.5297952922000095,19.0,122.54791974315853,7.068117158406096,1.7312477202839147,False,2022Q3
,A,2022-10-31,,,,,,48.9948850492145,23.358568376193,31.089887640449437,31.514806378132118,6.150664387579346,0.2339690644240877,0.25644491648160667,0.19369276034975758,0.25772645674639755,0.17757627278738075,0.5089424254797876,0.326727482436825,0.02968057189394625,0.2772708139747286,0.5297952922000095,19.0,122.54791974315853,8.045035190903725,1.9705316503601775,False,2022Q4
,A,2022-11-30,,,,,,54.88418316307959,23.358568376193,34.82696629213483,35.30296127562642,6.889988423964017,0.2339690644240877,0.25644491648160667,0.19369276034975758,0.25772645674639755,0.17757627278738075,0.5089424254797876,0.326727482436825,0.02968057189394625,0.2772708139747286,0.5297952922000095,19.0,122.54791974315853,9.012066964285285,2.207394254953526,False,2022Q4
,A,2022-12-31,,,,,,48.476119248271246,22.252202669039146,34.80232558139535,35.801435406698566,6.470089514153026,0.24167640186915887,0.23104560110548134,0.20029045140989954,0.2345240321675706,0.16022033289426416,0.5187274721830434,0.3326633165829146,0.029509924468645705,0.2773452335738701,0.5284355771023681,19.702380952380953,121.97773259840154,8.261639566086131,2.3530367271613124,False,2022Q4
,A,2023-01-31,,,,,,49.263271665343574,22.252202669039146,35.36744186046512,36.38277511961723,6.575150452997083,0.24167640186915887,0.23104560110548134,0.20029045140989954,0.2345240321675706,0.16022033289426416,0.5187274721830434,0.3326633165829146,0.029509924468645705,0.2773452335738701,0.5284355771023681,19.702380952380953,121.97773259840154,8.395791590923741,2.391245074952839,False,2023Q1
,A,2023-02-28,,,,,,45.98833938885779,22.252202669039146,33.01627906976744,33.964114832535884,6.138046466328274,0.24167640186915887,0.23104560110548134,0.20029045140989954,0.2345240321675706,0.16022033289426416,0.5187274721830434,0.3326633165829146,0.029509924468645705,0.2773452335738701,0.5284355771023681,19.702380952380953,121.97773259840154,7.837654708449751,2.2322794798201904,False,2023Q1
,A,2023-03-31,,,,,,44.425948737083985,21.577235132301553,30.47136563876652,31.22799097065463,5.902945685008215,0.24545454545454545,0.2552821997105644,0.21038093667546176,0.2559984520123839,0.1777301927194861,0.5575678111939687,0.3513918297784434,0.03191585819203917,0.2762208067940552,0.5206042010856738,19.329545454545453,131.80029403387383,7.293174112516836,1.3118611236352986,False,2023Q1
,A,2023-04-30,,,,,,43.49144189206545,21.577235132301553,29.830396475770925,30.57110609480813,5.778776290651352,0.24545454545454545,0.2552821997105644,0.21038093667546176,0.2559984520123839,0.1777301927194861,0.5575678111939687,0.3513918297784434,0.03191585819203917,0.2762208067940552,0.5206042010856738,19.329545454545453,131.80029403387383,7.13976104371793,1.284265953259567,False,2023Q2
,A,2023-05-31,,,,,,37.10484511202258,21.577235132301553,25.47797356828194,26.11060948081264,4.930179131190532,0.24545454545454545,0.2552821997105644,0.21038093667546176,0.2559984520123839,0.1777301927194861,0.5575678111939687,0.3513918297784434,0.03191585819203917,0.2762208067940552,0.5206042010856738,19.329545454545453,131.80029403387383,6.09130707419333,1.0968843152442893,False,2023Q2
,A,2023-06-30,,,,,,36.37374705581157,21.818895707244952,25.63965884861407,26.545253863134658,5.045307386363636,0.246875,0.25508614585791833,0.21171884516993544,0.2557864344204099,0.17905258583224684,0.551177356695473,0.3454409937888199,0.03299492385786802,0.2747365054103182,0.5050357077458341,19.0989010989011,137.56334138673193,6.144086490226605,0.9287984021028539,False,2023Q2
,A,2023-07-31,,,,,,36.83352230255237,21.818895707244952,25.9637526652452,26.88079470198675,5.109081609153748,0.246875,0.25508614585791833,0.21171884516993544,0.2557864344204099,0.17905258583224684,0.551177356695473,0.3454409937888199,0.03299492385786802,0.2747365054103182,0.5050357077458341,19.0989010989011,137.56334138673193,6.221749615713956,0.9405387228612433,False,2023Q3
,A,2023-08-31,,,,,,36.62178415756109,21.818895707244952,25.814498933901916,26.726269315673285,5.0797119644685225,0.246875,0.25508614585791833,0.21171884516993544,0.2557864344204099,0.17905258583224684,0.551177356695473,0.3454409937888199,0.03299492385786802,0.2747365054103182,0.5050357077458341,19.0989010989011,137.56334138673193,6.185983779598408,0.9351319961961955,False,2023Q3
,A,2023-09-30,,,,,,32.13069310160524,24.576086918703812,28.0250626566416,29.349081364829395,4.677877931185235,0.21118101229625394,0.20747115912836478,0.17860453867548068,0.2080235013311301,0.14953157318408566,0.44649334945586455,0.28683788901296303,0.034801522566612286,0.26969259207480933,0.4945542557482856,15.385416666666666,137.97136366595294,5.886484032153569,1.2798095021031006,False,2023Q3
,A,2023-10-31,,,,,,29.702645709417332,24.576086918703812,25.907268170426065,27.131233595800527,4.324380754019759,0.21118101229625394,0.20747115912836478,0.17860453867548068,0.2080235013311301,0.14953157318408566,0.44649334945586455,0.28683788901296303,0.034801522566612286,0.26969259207480933,0.4945542557482856,15.385416666666666,137.97136366595294,5.441655090610687,1.1830970151350164,False,2023Q4
,A,2023-11-30,,,,,,36.72243505318405,24.576086918703812,32.03007518796992,33.54330708661417,5.346385400758459,0.21118101229625394,0.20747115912836478,0.17860453867548068,0.2080235013311301,0.14953157318408566,0.44649334945586455,0.28683788901296303,0.034801522566612286,0.26969259207480933,0.4945542557482856,15.385416666666666,137.97136366595294,6.727711315743912,1.4627048324877148,False,2023Q4
,A,2023-12-31,,,,,,37.07348540437669,19.342930748100525,32.18287037037037,33.18138424821002,5.9617072680124545,0.21118103322113274,0.22052285256980259,0.1700648202710666,0.22242152466367712,0.1628644626082713,0.40228603289657094,0.2712915961646926,0.03340953050817654,0.2693486946018768,0.4849566547679755,15.189473684210526,134.41304853390662,6.924417093715639,1.282207937411776,False,2023Q4
,A,2024-01-31,,,,,,34.69222987655123,19.342930748100525,30.115740740740737,31.050119331742238,5.578782699890896,0.21118103322113274,0.22052285256980259,0.1700648202710666,0.22242152466367712,0.1628644626082713,0.40228603289657094,0.2712915961646926,0.03340953050817654,0.2693486946018768,0.4849566547679755,15.189473684210526,134.41304853390662,6.479657009749191,1.1998507707492774,False,2024Q1
