CIK,Company Name,Form Type,date_filed,Filename,Year,Quarter,Filing URL,ticker
1528849,RH,8-K,2024-06-28,edgar/data/1528849/0001558370-24-009627.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1528849/0001558370-24-009627.txt,RH
1616707,Wayfair Inc.,8-K,2024-05-02,edgar/data/1616707/0001616707-24-000032.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1616707/0001616707-24-000032.txt,W
1616707,Wayfair Inc.,8-K,2024-05-15,edgar/data/1616707/0001616707-24-000039.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1616707/0001616707-24-000039.txt,W
1637459,Kraft Heinz Co,8-K,2024-04-18,edgar/data/1637459/0001637459-24-000061.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000061.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-05-01,edgar/data/1637459/0001637459-24-000066.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000066.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-05-08,edgar/data/1637459/0001637459-24-000096.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000096.txt,KHC
16732,CAMPBELL SOUP CO,8-K/A,2024-05-21,edgar/data/16732/0000016732-24-000076.txt,2024,2,https://www.sec.gov/Archives/edgar/data/16732/0000016732-24-000076.txt,CPB
16732,CAMPBELL SOUP CO,8-K,2024-04-16,edgar/data/16732/0001193125-24-097732.txt,2024,2,https://www.sec.gov/Archives/edgar/data/16732/0001193125-24-097732.txt,CPB
16732,CAMPBELL SOUP CO,8-K,2024-06-05,edgar/data/16732/0000016732-24-000081.txt,2024,2,https://www.sec.gov/Archives/edgar/data/16732/0000016732-24-000081.txt,CPB
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-04-15,edgar/data/1737924/0001628280-24-016233.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-016233.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-05-09,edgar/data/1737924/0001628280-24-021957.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-021957.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-06-03,edgar/data/1737924/0001628280-24-026347.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-026347.txt,CHD
1786431,Reynolds Consumer Products Inc.,8-K,2024-04-25,edgar/data/1786431/0001628280-24-018207.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1786431/0001628280-24-018207.txt,REYN
1786431,Reynolds Consumer Products Inc.,8-K,2024-05-08,edgar/data/1786431/0001628280-24-021358.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1786431/0001628280-24-021358.txt,REYN
1828248,Churchill Capital Corp VII,8-K,2024-05-14,edgar/data/1828248/0001104659-24-061137.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-061137.txt,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-04-29,edgar/data/1911066/0001628280-24-018752.txt,2024,2,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-04-29,edgar/data/1911066/0001628280-24-019093.txt,2024,2,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-05-29,edgar/data/1911066/0001628280-24-025621.txt,2024,2,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-06-03,edgar/data/1911066/0001628280-24-026428.txt,2024,2,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-06-05,edgar/data/1911066/0001628280-24-026848.txt,2024,2,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-06-28,edgar/data/1911066/0001628280-24-030502.txt,2024,2,,CHD
200406,JOHNSON & JOHNSON,8-K/A,2024-04-16,edgar/data/200406/0000200406-24-000036.txt,2024,2,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-04-16,edgar/data/200406/0000200406-24-000031.txt,2024,2,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-04-29,edgar/data/200406/0000200406-24-000043.txt,2024,2,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-05-01,edgar/data/200406/0000200406-24-000048.txt,2024,2,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-05-17,edgar/data/200406/0000200406-24-000053.txt,2024,2,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-05-20,edgar/data/200406/0001193125-24-142828.txt,2024,2,,JNJ
2006291,Churchill Capital Corp IX/Cayman,8-K,2024-05-07,edgar/data/2006291/0001193125-24-133147.txt,2024,2,,CHD
2006291,Churchill Capital Corp IX/Cayman,8-K,2024-05-10,edgar/data/2006291/0001193125-24-136150.txt,2024,2,,CHD
2006291,Churchill Capital Corp IX/Cayman,8-K,2024-06-20,edgar/data/2006291/0001193125-24-164549.txt,2024,2,,CHD
20212,Churchill Downs Inc,8-K,2024-04-23,edgar/data/20212/0000020212-24-000063.txt,2024,2,,CHD
20212,Churchill Downs Inc,8-K,2024-04-24,edgar/data/20212/0000020212-24-000069.txt,2024,2,,CHD
21076,CLOROX CO /DE/,8-K,2024-04-30,edgar/data/21076/0000021076-24-000014.txt,2024,2,,CLX
21344,COCA COLA CO,8-K,2024-04-30,edgar/data/21344/0000021344-24-000013.txt,2024,2,,KO
21344,COCA COLA CO,8-K,2024-05-02,edgar/data/21344/0001552781-24-000261.txt,2024,2,,KO
21344,COCA COLA CO,8-K,2024-05-08,edgar/data/21344/0001552781-24-000299.txt,2024,2,,KO
21344,COCA COLA CO,8-K,2024-05-13,edgar/data/21344/0001552781-24-000313.txt,2024,2,,KO
21344,COCA COLA CO,8-K,2024-05-14,edgar/data/21344/0001552781-24-000325.txt,2024,2,,KO
21665,COLGATE PALMOLIVE CO,8-K,2024-04-26,edgar/data/21665/0000021665-24-000014.txt,2024,2,,CL
21665,COLGATE PALMOLIVE CO,8-K,2024-05-15,edgar/data/21665/0000021665-24-000017.txt,2024,2,,CL
23217,CONAGRA BRANDS INC.,8-K/A,2024-04-04,edgar/data/23217/0001437749-24-011036.txt,2024,2,,CAG
23217,CONAGRA BRANDS INC.,8-K,2024-04-04,edgar/data/23217/0001437749-24-011000.txt,2024,2,,CAG
23217,CONAGRA BRANDS INC.,8-K,2024-04-30,edgar/data/23217/0001558370-24-006204.txt,2024,2,,CAG
23217,CONAGRA BRANDS INC.,8-K,2024-05-01,edgar/data/23217/0001558370-24-006398.txt,2024,2,,CAG
23217,CONAGRA BRANDS INC.,8-K,2024-05-21,edgar/data/23217/0001558370-24-008513.txt,2024,2,,CAG
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-05-02,edgar/data/313927/0000950170-24-051562.txt,2024,2,,CHD
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-05-06,edgar/data/313927/0001193125-24-131937.txt,2024,2,,CHD
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-05-17,edgar/data/313927/0001193125-24-141831.txt,2024,2,,CHD
40704,GENERAL MILLS INC,8-K,2024-04-23,edgar/data/40704/0001193125-24-105950.txt,2024,2,,GIS
40704,GENERAL MILLS INC,8-K,2024-05-13,edgar/data/40704/0001193125-24-137317.txt,2024,2,,GIS
40704,GENERAL MILLS INC,8-K,2024-06-26,edgar/data/40704/0001193125-24-168511.txt,2024,2,,GIS
47111,HERSHEY CO,8-K,2024-05-03,edgar/data/47111/0000047111-24-000020.txt,2024,2,,HSY
47111,HERSHEY CO,8-K,2024-05-06,edgar/data/47111/0000047111-24-000027.txt,2024,2,,HSY
47111,HERSHEY CO,8-K,2024-05-08,edgar/data/47111/0000047111-24-000030.txt,2024,2,,HSY
47111,HERSHEY CO,8-K,2024-05-23,edgar/data/47111/0000047111-24-000035.txt,2024,2,,HSY
55067,KELLANOVA,8-K,2024-05-01,edgar/data/55067/0000055067-24-000025.txt,2024,2,,K
55067,KELLANOVA,8-K,2024-05-02,edgar/data/55067/0001628280-24-019802.txt,2024,2,,K
55067,KELLANOVA,8-K,2024-05-09,edgar/data/55067/0001193125-24-135360.txt,2024,2,,K
55067,KELLANOVA,8-K,2024-05-16,edgar/data/55067/0001193125-24-140619.txt,2024,2,,K
55785,KIMBERLY CLARK CORP,8-K,2024-04-23,edgar/data/55785/0000055785-24-000053.txt,2024,2,,KMB
55785,KIMBERLY CLARK CORP,8-K,2024-05-02,edgar/data/55785/0000055785-24-000059.txt,2024,2,,KMB
63276,MATTEL INC /DE/,8-K,2024-04-23,edgar/data/63276/0001628280-24-017375.txt,2024,2,,MAT
63276,MATTEL INC /DE/,8-K,2024-06-04,edgar/data/63276/0001628280-24-026557.txt,2024,2,,MAT
66740,3M CO,8-K,2024-04-04,edgar/data/66740/0000066740-24-000044.txt,2024,2,,MMM
66740,3M CO,8-K,2024-04-04,edgar/data/66740/0001628280-24-014795.txt,2024,2,,MMM
66740,3M CO,8-K,2024-04-30,edgar/data/66740/0000066740-24-000051.txt,2024,2,,MMM
66740,3M CO,8-K,2024-05-16,edgar/data/66740/0000066740-24-000058.txt,2024,2,,MMM
66740,3M CO,8-K,2024-06-13,edgar/data/66740/0000066740-24-000064.txt,2024,2,,MMM
719955,WILLIAMS SONOMA INC,8-K,2024-05-22,edgar/data/719955/0001628280-24-024629.txt,2024,2,,WSM
719955,WILLIAMS SONOMA INC,8-K,2024-05-31,edgar/data/719955/0001628280-24-026073.txt,2024,2,,WSM
719955,WILLIAMS SONOMA INC,8-K,2024-06-13,edgar/data/719955/0001628280-24-028084.txt,2024,2,,WSM
746598,BRADY CORP,8-K,2024-05-22,edgar/data/746598/0000746598-24-000032.txt,2024,2,,BRC
746598,BRADY CORP,8-K,2024-05-24,edgar/data/746598/0000746598-24-000039.txt,2024,2,,BRC
746598,BRADY CORP,8-K,2024-05-30,edgar/data/746598/0000746598-24-000046.txt,2024,2,,BRC
77476,PEPSICO INC,8-K,2024-04-23,edgar/data/77476/0000077476-24-000019.txt,2024,2,,PEP
77476,PEPSICO INC,8-K,2024-05-03,edgar/data/77476/0000077476-24-000026.txt,2024,2,,PEP
77476,PEPSICO INC,8-K,2024-05-24,edgar/data/77476/0001104659-24-065151.txt,2024,2,,PEP
788329,JOHNSON OUTDOORS INC,8-K,2024-05-03,edgar/data/788329/0001171843-24-002509.txt,2024,2,,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2024-05-30,edgar/data/788329/0001171843-24-003166.txt,2024,2,,JNJ
80424,PROCTER & GAMBLE Co,8-K,2024-04-09,edgar/data/80424/0000080424-24-000029.txt,2024,2,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-04-09,edgar/data/80424/0000080424-24-000030.txt,2024,2,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-04-19,edgar/data/80424/0000080424-24-000046.txt,2024,2,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-04-19,edgar/data/80424/0000080424-24-000048.txt,2024,2,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-04-29,edgar/data/80424/0001193125-24-122626.txt,2024,2,,PG
814453,NEWELL BRANDS INC.,8-K,2024-04-26,edgar/data/814453/0000814453-24-000053.txt,2024,2,,NWL
814453,NEWELL BRANDS INC.,8-K,2024-05-10,edgar/data/814453/0001193125-24-136131.txt,2024,2,,NWL
833444,Johnson Controls International plc,8-K,2024-04-12,edgar/data/833444/0000833444-24-000023.txt,2024,2,,JNJ
833444,Johnson Controls International plc,8-K,2024-04-19,edgar/data/833444/0001193125-24-102867.txt,2024,2,,JNJ
833444,Johnson Controls International plc,8-K,2024-05-01,edgar/data/833444/0000833444-24-000026.txt,2024,2,,JNJ
833444,Johnson Controls International plc,8-K,2024-05-20,edgar/data/833444/0000833444-24-000032.txt,2024,2,,JNJ
833444,Johnson Controls International plc,8-K,2024-06-04,edgar/data/833444/0001193125-24-154244.txt,2024,2,,JNJ
916789,HELEN OF TROY LTD,8-K,2024-04-24,edgar/data/916789/0000916789-24-000014.txt,2024,2,,HELE
916789,HELEN OF TROY LTD,8-K,2024-06-06,edgar/data/916789/0000916789-24-000021.txt,2024,2,,HELE
1043951,CAMPBELL FUND TRUST,8-K,2024-07-03,edgar/data/1043951/0001140361-24-032348.txt,2024,3,,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-08-07,edgar/data/1043951/0001140361-24-036160.txt,2024,3,,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-09-05,edgar/data/1043951/0001140361-24-040202.txt,2024,3,,CPB
106640,WHIRLPOOL CORP /DE/,8-K,2024-07-24,edgar/data/106640/0000106640-24-000122.txt,2024,3,,WHR
1103982,"Mondelez International, Inc.",8-K,2024-07-01,edgar/data/1103982/0001628280-24-030660.txt,2024,3,,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-07-03,edgar/data/1103982/0001628280-24-031094.txt,2024,3,,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-07-30,edgar/data/1103982/0001103982-24-000091.txt,2024,3,,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-08-23,edgar/data/1103982/0001628280-24-038307.txt,2024,3,,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-08-28,edgar/data/1103982/0001628280-24-038666.txt,2024,3,,MDLZ
1528849,RH,8-K,2024-09-12,edgar/data/1528849/0001558370-24-012764.txt,2024,3,,RH
1616707,Wayfair Inc.,8-K,2024-08-01,edgar/data/1616707/0001616707-24-000045.txt,2024,3,,W
1616707,Wayfair Inc.,8-K,2024-09-23,edgar/data/1616707/0001193125-24-223293.txt,2024,3,,W
1616707,Wayfair Inc.,8-K,2024-09-25,edgar/data/1616707/0001193125-24-225012.txt,2024,3,,W
1637459,Kraft Heinz Co,8-K,2024-07-31,edgar/data/1637459/0001637459-24-000125.txt,2024,3,,KHC
1637459,Kraft Heinz Co,8-K,2024-08-05,edgar/data/1637459/0001637459-24-000131.txt,2024,3,,KHC
1637459,Kraft Heinz Co,8-K,2024-09-27,edgar/data/1637459/0001193125-24-228000.txt,2024,3,,KHC
16732,CAMPBELL SOUP CO,8-K/A,2024-08-29,edgar/data/16732/0000016732-24-000124.txt,2024,3,,CPB
16732,CAMPBELL SOUP CO,8-K,2024-08-01,edgar/data/16732/0001193125-24-190785.txt,2024,3,,CPB
16732,CAMPBELL SOUP CO,8-K,2024-08-26,edgar/data/16732/0000016732-24-000116.txt,2024,3,,CPB
16732,CAMPBELL SOUP CO,8-K,2024-08-29,edgar/data/16732/0000016732-24-000120.txt,2024,3,,CPB
16732,CAMPBELL SOUP CO,8-K,2024-09-10,edgar/data/16732/0000016732-24-000127.txt,2024,3,,CPB
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-08-07,edgar/data/1737924/0001628280-24-035377.txt,2024,3,,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-09-03,edgar/data/1737924/0001628280-24-039122.txt,2024,3,,CHD
1786431,Reynolds Consumer Products Inc.,8-K,2024-08-07,edgar/data/1786431/0001628280-24-035366.txt,2024,3,,REYN
1786431,Reynolds Consumer Products Inc.,8-K,2024-09-23,edgar/data/1786431/0001193125-24-223772.txt,2024,3,,REYN
1828248,Churchill Capital Corp VII,8-K,2024-07-25,edgar/data/1828248/0001104659-24-082683.txt,2024,3,,CHD
1828248,Churchill Capital Corp VII,8-K,2024-08-05,edgar/data/1828248/0001104659-24-085566.txt,2024,3,,CHD
1828248,Churchill Capital Corp VII,8-K,2024-08-13,edgar/data/1828248/0001104659-24-088598.txt,2024,3,,CHD
1828248,Churchill Capital Corp VII,8-K,2024-08-19,edgar/data/1828248/0001104659-24-090907.txt,2024,3,,CHD
1828248,Churchill Capital Corp VII,8-K,2024-08-21,edgar/data/1828248/0001104659-24-091362.txt,2024,3,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-07-19,edgar/data/1911066/0001628280-24-032304.txt,2024,3,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-07-30,edgar/data/1911066/0001628280-24-033322.txt,2024,3,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-08-28,edgar/data/1911066/0001628280-24-038647.txt,2024,3,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-09-25,edgar/data/1911066/0001628280-24-041286.txt,2024,3,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-09-30,edgar/data/1911066/0001628280-24-041551.txt,2024,3,,CHD
200406,JOHNSON & JOHNSON,8-K,2024-07-17,edgar/data/200406/0000200406-24-000071.txt,2024,3,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-08-26,edgar/data/200406/0000200406-24-000079.txt,2024,3,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-09-10,edgar/data/200406/0000200406-24-000081.txt,2024,3,,JNJ
200406,JOHNSON & JOHNSON,8-K,2024-09-20,edgar/data/200406/0000200406-24-000083.txt,2024,3,,JNJ
2006291,Churchill Capital Corp IX/Cayman,8-K,2024-07-30,edgar/data/2006291/0001193125-24-188849.txt,2024,3,,CHD
20212,Churchill Downs Inc,8-K,2024-07-03,edgar/data/20212/0001193125-24-175054.txt,2024,3,,CHD
20212,Churchill Downs Inc,8-K,2024-07-24,edgar/data/20212/0000020212-24-000100.txt,2024,3,,CHD
20212,Churchill Downs Inc,8-K,2024-07-24,edgar/data/20212/0000020212-24-000102.txt,2024,3,,CHD
2022625,Nuveen Churchill Private Credit Fund,8-K,2024-08-06,edgar/data/2022625/0001628280-24-034995.txt,2024,3,,CHD
21076,CLOROX CO /DE/,8-K,2024-08-01,edgar/data/21076/0000021076-24-000027.txt,2024,3,,CLX
21076,CLOROX CO /DE/,8-K,2024-09-10,edgar/data/21076/0001206774-24-000894.txt,2024,3,,CLX
21344,COCA COLA CO,8-K,2024-07-23,edgar/data/21344/0000021344-24-000037.txt,2024,3,,KO
21344,COCA COLA CO,8-K,2024-07-23,edgar/data/21344/0000021344-24-000040.txt,2024,3,,KO
21344,COCA COLA CO,8-K,2024-08-09,edgar/data/21344/0001552781-24-000465.txt,2024,3,,KO
21344,COCA COLA CO,8-K,2024-08-14,edgar/data/21344/0001552781-24-000487.txt,2024,3,,KO
21344,COCA COLA CO,8-K,2024-08-15,edgar/data/21344/0001552781-24-000497.txt,2024,3,,KO
21344,COCA COLA CO,8-K,2024-08-21,edgar/data/21344/0000021344-24-000047.txt,2024,3,,KO
21665,COLGATE PALMOLIVE CO,8-K,2024-07-26,edgar/data/21665/0000021665-24-000029.txt,2024,3,,CL
23217,CONAGRA BRANDS INC.,8-K,2024-07-11,edgar/data/23217/0001558370-24-009749.txt,2024,3,,CAG
23217,CONAGRA BRANDS INC.,8-K,2024-09-23,edgar/data/23217/0001558370-24-012964.txt,2024,3,,CAG
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-07-09,edgar/data/313927/0001193125-24-176580.txt,2024,3,,CHD
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-07-25,edgar/data/313927/0001193125-24-184273.txt,2024,3,,CHD
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-08-02,edgar/data/313927/0000950170-24-089586.txt,2024,3,,CHD
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-09-16,edgar/data/313927/0001193125-24-219646.txt,2024,3,,CHD
40704,GENERAL MILLS INC,8-K,2024-09-17,edgar/data/40704/0001193125-24-220459.txt,2024,3,,GIS
40704,GENERAL MILLS INC,8-K,2024-09-18,edgar/data/40704/0001193125-24-221059.txt,2024,3,,GIS
40704,GENERAL MILLS INC,8-K,2024-09-27,edgar/data/40704/0001193125-24-227737.txt,2024,3,,GIS
47111,HERSHEY CO,8-K,2024-08-01,edgar/data/47111/0000047111-24-000043.txt,2024,3,,HSY
47111,HERSHEY CO,8-K,2024-09-05,edgar/data/47111/0000047111-24-000049.txt,2024,3,,HSY
55067,KELLANOVA,8-K,2024-08-01,edgar/data/55067/0001628280-24-033893.txt,2024,3,,K
55067,KELLANOVA,8-K,2024-08-14,edgar/data/55067/0001193125-24-200233.txt,2024,3,,K
55785,KIMBERLY CLARK CORP,8-K,2024-07-23,edgar/data/55785/0000055785-24-000081.txt,2024,3,,KMB
63276,MATTEL INC /DE/,8-K,2024-07-16,edgar/data/63276/0001628280-24-031973.txt,2024,3,,MAT
63276,MATTEL INC /DE/,8-K,2024-07-23,edgar/data/63276/0001628280-24-032594.txt,2024,3,,MAT
63276,MATTEL INC /DE/,8-K,2024-09-13,edgar/data/63276/0001628280-24-040348.txt,2024,3,,MAT
66740,3M CO,8-K,2024-07-10,edgar/data/66740/0000066740-24-000070.txt,2024,3,,MMM
66740,3M CO,8-K,2024-07-26,edgar/data/66740/0000066740-24-000077.txt,2024,3,,MMM
66740,3M CO,8-K,2024-08-01,edgar/data/66740/0000066740-24-000088.txt,2024,3,,MMM
66740,3M CO,8-K,2024-08-20,edgar/data/66740/0000066740-24-000091.txt,2024,3,,MMM
719955,WILLIAMS SONOMA INC,8-K,2024-08-01,edgar/data/719955/0001628280-24-034200.txt,2024,3,,WSM
719955,WILLIAMS SONOMA INC,8-K,2024-08-22,edgar/data/719955/0001628280-24-038109.txt,2024,3,,WSM
719955,WILLIAMS SONOMA INC,8-K,2024-09-27,edgar/data/719955/0001628280-24-041493.txt,2024,3,,WSM
746598,BRADY CORP,8-K,2024-07-10,edgar/data/746598/0000746598-24-000055.txt,2024,3,,BRC
746598,BRADY CORP,8-K,2024-08-01,edgar/data/746598/0000746598-24-000057.txt,2024,3,,BRC
746598,BRADY CORP,8-K,2024-09-06,edgar/data/746598/0000746598-24-000064.txt,2024,3,,BRC
746598,BRADY CORP,8-K,2024-09-10,edgar/data/746598/0000746598-24-000073.txt,2024,3,,BRC
77476,PEPSICO INC,8-K,2024-07-11,edgar/data/77476/0000077476-24-000043.txt,2024,3,,PEP
77476,PEPSICO INC,8-K,2024-07-17,edgar/data/77476/0001104659-24-080566.txt,2024,3,,PEP
77476,PEPSICO INC,8-K,2024-09-20,edgar/data/77476/0000077476-24-000046.txt,2024,3,,PEP
788329,JOHNSON OUTDOORS INC,8-K,2024-08-05,edgar/data/788329/0001171843-24-004414.txt,2024,3,,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2024-09-25,edgar/data/788329/0001171843-24-005348.txt,2024,3,,JNJ
80424,PROCTER & GAMBLE Co,8-K,2024-07-09,edgar/data/80424/0000080424-24-000063.txt,2024,3,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-07-30,edgar/data/80424/0000080424-24-000071.txt,2024,3,,PG
80424,PROCTER & GAMBLE Co,8-K,2024-07-30,edgar/data/80424/0000080424-24-000073.txt,2024,3,,PG
814453,NEWELL BRANDS INC.,8-K,2024-07-26,edgar/data/814453/0000814453-24-000102.txt,2024,3,,NWL
833444,Johnson Controls International plc,8-K,2024-07-23,edgar/data/833444/0000833444-24-000044.txt,2024,3,,JNJ
833444,Johnson Controls International plc,8-K,2024-07-26,edgar/data/833444/0001193125-24-186281.txt,2024,3,,JNJ
833444,Johnson Controls International plc,8-K,2024-07-31,edgar/data/833444/0000833444-24-000049.txt,2024,3,,JNJ
833444,Johnson Controls International plc,8-K,2024-08-05,edgar/data/833444/0000833444-24-000055.txt,2024,3,,JNJ
916789,HELEN OF TROY LTD,8-K,2024-07-09,edgar/data/916789/0000916789-24-000029.txt,2024,3,,HELE
916789,HELEN OF TROY LTD,8-K,2024-08-23,edgar/data/916789/0000916789-24-000032.txt,2024,3,,HELE
1043951,CAMPBELL FUND TRUST,8-K,2024-10-03,edgar/data/1043951/0001140361-24-042728.txt,2024,4,,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-11-05,edgar/data/1043951/0001140361-24-045227.txt,2024,4,,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-11-12,edgar/data/1043951/0001140361-24-046021.txt,2024,4,,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-12-05,edgar/data/1043951/0001140361-24-048454.txt,2024,4,,CPB
106640,WHIRLPOOL CORP /DE/,8-K,2024-10-23,edgar/data/106640/0000106640-24-000147.txt,2024,4,,WHR
1103982,"Mondelez International, Inc.",8-K,2024-10-29,edgar/data/1103982/0001103982-24-000102.txt,2024,4,,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-12-03,edgar/data/1103982/0001193125-24-269487.txt,2024,4,,MDLZ
1528849,RH,8-K,2024-12-12,edgar/data/1528849/0001558370-24-016181.txt,2024,4,,RH
1616707,Wayfair Inc.,8-K,2024-10-08,edgar/data/1616707/0001193125-24-234463.txt,2024,4,,W
1616707,Wayfair Inc.,8-K,2024-11-01,edgar/data/1616707/0001616707-24-000051.txt,2024,4,,W
1616707,Wayfair Inc.,8-K,2024-11-07,edgar/data/1616707/0001616707-24-000061.txt,2024,4,,W
1616707,Wayfair Inc.,8-K,2024-11-12,edgar/data/1616707/0001616707-24-000064.txt,2024,4,,W
1637459,Kraft Heinz Co,8-K,2024-10-28,edgar/data/1637459/0001637459-24-000135.txt,2024,4,,KHC
1637459,Kraft Heinz Co,8-K,2024-10-30,edgar/data/1637459/0001637459-24-000138.txt,2024,4,,KHC
1637459,Kraft Heinz Co,8-K,2024-11-15,edgar/data/1637459/0001637459-24-000150.txt,2024,4,,KHC
16732,CAMPBELL SOUP CO,8-K,2024-10-02,edgar/data/16732/0001193125-24-231157.txt,2024,4,,CPB
16732,CAMPBELL SOUP CO,8-K,2024-11-12,edgar/data/16732/0000016732-24-000189.txt,2024,4,,CPB
16732,CAMPBELL'S Co,8-K,2024-11-20,edgar/data/16732/0000016732-24-000194.txt,2024,4,,CPB
16732,CAMPBELL'S Co,8-K,2024-12-03,edgar/data/16732/0000016732-24-000198.txt,2024,4,,CPB
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-10-09,edgar/data/1737924/0001628280-24-042559.txt,2024,4,,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-11-07,edgar/data/1737924/0001628280-24-045985.txt,2024,4,,CHD
1786431,Reynolds Consumer Products Inc.,8-K,2024-10-17,edgar/data/1786431/0001628280-24-043021.txt,2024,4,,REYN
1786431,Reynolds Consumer Products Inc.,8-K,2024-10-30,edgar/data/1786431/0001193125-24-246994.txt,2024,4,,REYN
1911066,Nuveen Churchill Private Capital Income Fund,8-K/A,2024-12-19,edgar/data/1911066/0001628280-24-052041.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-10-29,edgar/data/1911066/0001628280-24-044007.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-10-30,edgar/data/1911066/0001628280-24-044333.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-11-05,edgar/data/1911066/0001628280-24-045157.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-11-27,edgar/data/1911066/0001628280-24-049385.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-12-02,edgar/data/1911066/0001628280-24-049531.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-12-12,edgar/data/1911066/0001628280-24-050998.txt,2024,4,,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-12-27,edgar/data/1911066/0001628280-24-052479.txt,2024,4,,CHD
200406,JOHNSON & JOHNSON,8-K,2024-10-15,edgar/data/200406/0000200406-24-000088.txt,2024,4,,JNJ
20212,Churchill Downs Inc,8-K,2024-10-23,edgar/data/20212/0000020212-24-000115.txt,2024,4,,CHD
2022625,Nuveen Churchill Private Credit Fund,8-K,2024-10-29,edgar/data/2022625/0001628280-24-044008.txt,2024,4,,CHD
